Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Czech Republic,CZE,3.77538829151733,4.66267556988255,1.90298097019031,0.118739205526785,2.76010781671159,1.85709789109223,2.53399258343632,2.85312437211172,6.35866380152374,1.0193773532923,1.47272727272729,1.91721913635547,3.28762306610408,1.43829787234043,0.343988589646784,0.309364548494974
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Denmark,DNK,2.90328203236457,2.33787000255261,2.42443661219694,2.07507820646504,1.15435693124937,1.81781458291257,1.92422138464588,1.69326586220319,3.41626794258375,1.30470991024336,2.31092436974789,2.75868226051246,2.39791485664639,0.789071780078061,0.564020540449518,0.452034153691623
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Djibouti,DJI,..,1.74665224985432,0.637619553666345,1.98196734627542,3.12226204699354,3.104966401483,3.48340699677866,4.965976545533,11.9586206896552,1.67549587285962,3.95007875923886,5.06871394777984,3.73120950756887,2.70603242872186,1.34186494340156,-0.847389733971994
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominica,DMA,0.856946805358478,1.30389403465961,0.170055330197674,1.45336800437255,2.39410982050296,1.68190079877556,2.2023913263167,3.63222129317817,6.35992183336294,0.00626357107067676,2.99936630549001,1.13123136526474,1.35677147808864,-0.0464116468806453,0.799250372687513,-0.843826984638296
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominican Republic,DOM,7.72413566181619,8.88306848812965,5.22336769759445,27.4497127394394,51.4608598338066,4.19020260472054,7.57280523853076,6.14356655248045,10.6446210953712,1.44215131834352,6.32993220146144,5.79676809206526,3.69449707884785,4.830950967408,2.99864226125217,0.836746346724583
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ecuador,ECU,96.0941136930836,37.6780209421416,12.4840185721018,7.92941000523413,2.74218132941644,2.4077697831569,3.29874846258218,2.2761847800212,8.40009593987462,5.15996829181046,3.55437734567846,4.47453265795836,5.1017218095867,2.72177577710365,3.58922016616669,3.96664623255354
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Egypt, Arab Rep.",EGY,2.68380535348548,2.26975720475954,2.73723855000332,4.50777636319307,11.270619332052,4.86939696871988,7.64452644526432,9.31896905799228,18.3168316831684,11.7634954386443,11.2651882653186,10.0649259874818,7.11172943343078,9.4697198106492,10.0702154687482,10.370490343517
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,El Salvador,SLV,2.27128756828722,3.7508205747202,1.86552503610078,2.1203909173333,4.45194392395044,4.69094870903771,4.03712359429611,4.57808572377153,6.70792293515938,1.05595029731201,1.17933576873676,5.12892376681616,1.72973481581381,0.7576691845229,1.1413446753823,-0.731384487387986
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Equatorial Guinea,GNQ,4.80228886901399,8.82538925854965,7.59247849833242,7.32354399351807,4.21968787094834,5.63163351357613,4.41589984169562,2.80373831775701,6.55176691184536,4.6910656774738,7.78916547991181,4.80538922155687,3.6566204827882,2.94887694639657,4.30999866149112,1.67663085315985
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Estonia,EST,4.0184895250876,5.74827981651377,3.57191270164023,1.33499116549964,3.04811107523412,4.07971423199846,4.43762042389211,6.60132603055634,10.3623580313683,-0.0784083112810205,2.97204512015696,4.9819013145361,3.93339987296979,2.78056658954996,-0.106175146521716,-0.492326006547338
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ethiopia,ETH,0.66245810926647,-8.23784453391135,1.6537293283834,17.7622841965472,3.25627290668156,12.944879209999,12.3100000000002,17.2380019588638,44.3912812333865,8.46833578792337,8.13694113083096,32.0147888188887,23.3785823575324,7.4640219294452,6.89001951597192,9.56889955968618
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Fiji,FJI,1.09216459977388,4.27267024465106,0.762032085561215,4.17274777763033,2.82748519391201,2.36576453830434,2.49083638787079,4.80370641306991,7.7322785791842,3.13103559015968,3.68901229670766,7.27811782708491,3.4233752340198,2.91354193604,0.519306474579103,1.37488542621447
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Finland,FIN,3.04210080667796,2.57844080098894,1.57122012789382,0.877440386254743,0.187120559084453,0.623874450025199,1.56666380704384,2.51066565240339,4.06595355358378,-9.17360403259616E-07,1.1841352315465,3.41680754255211,2.80833622561575,1.47828615688804,1.04119621178439,-0.207928839905218
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,France,FRA,1.6759598872093,1.63478079549599,1.9234122872706,2.09847219146922,2.14208964640242,1.74586936380481,1.67512449608728,1.48799805953858,2.81286194914787,0.0876204781574529,1.53112270420924,2.11159795174997,1.95419531613507,0.863715497861826,0.507758822937957,0.0375143805125363
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gabon,GAB,0.504920025834855,2.13762052701467,0.036682889397103,2.23535313551538,0.408205307439275,3.70833333333304,-1.40940136600983,5.03031883679953,5.26430145575286,1.88570754577918,1.46154402720468,1.2633170783742,2.65241828695619,0.50544105891569,4.69045751826283,-0.338795188753357
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Gambia, The",GMB,0.844969566773716,4.49259609239752,8.60912474386329,17.0328665431988,14.2067432845569,4.8386217754316,2.05650342365981,5.3691347380196,4.44365490945012,4.56150687670983,5.04968075857404,4.79588266183113,4.25432199813898,5.69912989637381,5.94799935696621,6.80845494579614
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Georgia,GEO,4.06396201382596,4.64604442058632,5.58783730000795,0.837734531536578,5.65632636191134,8.24709043114158,9.16096508394495,9.24489745592402,9.99948761552747,1.72751461137912,7.11017897486098,8.54293333333334,-0.943658853270966,-0.512058410947118,3.06881210379542,4.00357820695098
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Germany,DEU,1.44026818676794,1.98385693617829,1.42080560518857,1.03422776551069,1.66573340932676,1.54690965159041,1.57742825864226,2.29834179696226,2.62838174873985,0.31273762987172,1.10380916115812,2.07517452479837,2.0084909216701,1.5047209800535,0.906797948515676,0.51442053951781
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ghana,GHA,25.1932193743247,32.9054088960069,14.8162400637478,26.6749497261172,12.6245740629385,15.1181857227945,10.9151699672041,10.7327280704715,16.5221433143344,19.2507144305153,10.7075681218711,8.72683683123394,7.12635005995033,11.6661923071729,15.4896160333319,17.1499695007877
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greece,GRC,3.15118062995734,3.37396699038281,3.62935894557549,3.53065188498046,2.89884895882032,3.54507354036397,3.19594393017397,2.89500147489579,4.15279744732985,1.21008451783419,4.71297286203605,3.3298640617472,1.50152796054581,-0.922168807001954,-1.31121050132494,-1.7360367959808
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Grenada,GRD,2.18181818181818,3.14099305202546,1.06721547992871,2.15492809908679,2.31291678226117,3.47580693755399,4.25195321977968,3.8588292246965,8.03327327650343,-0.308654779585646,3.43650905943355,3.03347280334727,2.41077704021867,-0.0439997864828037,-0.98360305555493,-0.515448031435387
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guatemala,GTM,5.9775773473714,7.28587366610134,8.13263054281055,5.6034767543447,7.57862247309731,9.10864985719216,6.56085282795383,6.82161753590322,11.355761126315,1.85910254733027,3.85950909833169,6.21412393067094,3.78180754679685,4.34337131279513,3.41836169662962,2.38872032839552
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea,GIN,..,..,..,..,..,31.3733025877534,34.6952705997073,18.1755656108597,23.065612938798,4.68438868976501,15.4619810737553,21.3504664236733,15.225101393202,11.8878956127303,7.07202121016676,10.8206821245734
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea-Bissau,GNB,8.63632094930279,3.34812265527109,3.30012175283749,-3.50258551103418,0.883302696930925,3.32919922802853,1.95473717628918,4.61743772241998,10.4600731354706,-1.65139733620775,2.51785140171702,5.04610226320203,2.13054580274495,1.20712555668411,-1.50924460570499,1.47672048910484
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guyana,GUY,6.1485433302487,2.62741314203333,5.34101521377409,5.98097814066471,4.66846622369883,6.92554303890158,6.67715790410027,12.2001544446648,8.10202206969277,2.95230096380997,3.73337757704245,4.97773563706971,2.39193521312329,1.90125181860585,0.852630497539925,-1.00173432776379
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Haiti,HTI,9.33322197565604,13.31672224251,7.03287406224597,28.6995777887374,21.0318339277221,13.973008326384,11.3452152244299,6.55722772638073,15.2817744823772,0.393886040173338,4.82734190074673,6.33279483849046,5.01804155429241,4.76502404779137,3.43816659958603,6.73184069659
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Honduras,HND,11.0480349344976,9.67415556865373,7.69050972034273,7.67416639397934,8.1137909709338,8.80906074819817,5.57775207654297,6.93621470895782,11.4034270813932,5.49634273772205,4.69889064976229,6.76227957314765,5.19618615531848,5.1618989858149,6.12924930313027,3.15783117980921
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Hong Kong SAR, China",HKG,-3.68550368550369,-1.6581632653061,-2.98313878080416,-2.67379679144394,-0.274725274725253,0.826446280991829,2.01411015020481,2.03011712214165,4.29649065267302,0.576519916142576,2.31370505471598,5.27656106753591,4.06386066763425,4.32357043235704,4.4385026737968,2.99539170506913
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Hungary,HUN,9.80361016908127,9.11680911680913,5.26544821583986,4.66101694915256,6.74434679569463,3.56151711378355,3.93032603841,7.95874516544909,6.0425125388106,4.21171171171172,4.85555795691951,3.92992098935075,5.65214517088651,1.73319984983107,-0.227566270988384,-0.0616446800641176
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iceland,ISL,5.13647123245151,6.40508550386865,5.1970223021663,2.0556632975374,3.15819324298464,3.98704782806592,6.68707906136661,5.05155736492145,12.6943942775878,12.0031298461743,5.39673113167484,4.00102664343116,5.18589988750705,3.8722792374824,2.04461481539337,1.63305558181333
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,India,IND,4.0094359104519,3.77929312235641,4.2971520392956,3.80585899528851,3.76725173477513,4.24634362031925,5.79652337561635,6.37288135593231,8.34926704907581,10.8823529411764,11.9893899204244,8.85836096636667,9.3124456048738,11.0636747834422,6.64950015146925,4.90697344127253
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Indonesia,IDN,3.68861915958351,11.5001148791768,11.9001175663779,6.7573171936285,6.06405988526519,10.4531984193865,13.1086720985297,6.40656281325702,10.2266645473148,4.38641555014729,5.1342040076793,5.3560477898215,4.27949999641976,6.41251330156414,6.39492540819922,6.36312113115614
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Iran, Islamic Rep.",IRN,14.4767513188566,11.2742471332117,14.3359337378404,16.4680116244792,14.7615086970672,13.433118008508,10.0158982511924,17.3410404624277,25.4105090311987,13.5515548281506,10.089362928798,26.2933856738609,27.2568127242908,36.6030355191028,16.6065532357449,12.4846815611533
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iraq,IRQ,4.97896213183735,16.3740814963262,19.316694601979,33.6162105992383,26.9619068193272,36.9594809201871,53.230962911428,-10.0674925768978,12.6628528269228,6.8736154721255,2.8777472527476,5.80145537085299,6.08909641595044,1.87949800749469,2.23597407904678,1.3933302878031
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ireland,IRL,5.59071729957807,4.87290487290487,4.614733276884,3.49048968029138,2.19962850718543,2.42969198392961,3.93163989540532,4.89711564381346,4.06030495117353,-4.47810339150477,-0.922095829024469,2.5571888318692,1.69620897294545,0.508714869485436,0.182542316627949,-0.289879079012739
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Israel,ISR,1.05357543151761,1.15350488021294,5.75657894736842,0.725764644893717,-0.411734431291799,1.31266149870799,2.06080391756786,0.459816073570569,4.55721393034826,3.34031214312906,2.71664057463854,3.47857270934193,1.68948189221972,1.57621197921105,0.486495554437183,-0.634390651085145
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Italy,ITA,2.53768532095005,2.78516542713555,2.46532319171164,2.67255552772852,2.20673661423654,1.98529298527983,2.09084391012755,1.829741122024,3.34783258401023,0.774768131387384,1.52551602118248,2.78063272879324,3.04136333226773,1.21999342274305,0.241047429826773,0.0387903996579552
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jamaica,JAM,8.17108356120221,6.8019093078759,7.07635009310988,10.0869565217391,13.5545023696682,15.0528658875904,8.56106408706169,9.24482067275563,22.0228384991843,9.59224598930482,12.6105519975602,7.55585646580907,6.87397708674304,9.3415007656968,8.27407886231415,3.69154228855723
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Japan,JPN,-0.676578683595063,-0.740055504162808,-0.923494026942291,-0.256541816316074,-0.00857338820299998,-0.282946068764487,0.249355116079096,0.0600394544986868,1.38007886164923,-1.35283672951722,-0.719979429159149,-0.267633600966946,-0.0519390581717368,0.346440325653898,2.76195408251338,0.789517890139427
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jordan,JOR,0.666880925597913,1.77220437351018,1.83299389002049,1.63,3.361868214766,3.4936853461953,6.25172466656442,4.74390639021646,13.9712310012729,-0.739069743144773,4.84551875852119,4.16244162927781,4.51522956670998,4.82462314269542,2.89947905006047,-0.876851359704022
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kazakhstan,KAZ,13.1808905865731,8.35413777161342,5.83692452105645,6.43821810118939,6.88205438981899,7.57999929125766,8.72169386091735,10.8468362075558,17.139899777207,7.31607858288583,7.40046356742116,8.42488761919795,5.09791484975817,5.84640917320459,6.70657829092725,6.6657761154154
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kenya,KEN,9.98002515350982,5.73859814341468,1.96130821739159,9.81569062979655,11.6240355442427,10.3127783574682,14.4537342081708,9.75888023027526,26.2398166445063,9.23412592394648,3.9613888911539,14.0224939638475,9.37776748155123,5.71749357037732,6.87815499275946,6.58217440250398
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kiribati,KIR,..,..,..,..,..,..,..,3.5925213126642,13.6653995252441,9.81643884508668,-3.89955040651655,1.49740979875968,-3.04586292775568,-1.48805908468102,2.10398520925043,0.572015743634274
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Rep.",KOR,2.25918477850415,4.06641964799839,2.76251135208606,3.51487924186862,3.59059139085802,2.75409020054754,2.24184710439148,2.53484687118478,4.6737959569162,2.75668647737581,2.93918135927598,4.02584624959385,2.18722120847932,1.30137705753611,1.27471470205519,0.706208169859214
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kosovo,XKX,..,..,..,-1.08481262327414,-1.06472696605527,-1.38518913159302,0.621646938601723,4.35849695328368,9.35041764658177,-2.41026401661228,3.48050763735848,7.33641771315266,2.47673782156539,1.76732428354889,0.4289578083241,-0.536929392740657
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kuwait,KWT,1.81294613887087,1.30000000000001,0.888450148074899,0.961350293542095,1.24856443679893,4.14297583631021,3.05701339166724,5.48494983277594,10.5827097865145,4.60959548447786,4.49640287769787,4.8394034987095,3.25514600287219,2.68229684085038,2.90892672858618,3.27170166092134
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kyrgyz Republic,KGZ,18.7007342838023,6.91967989423041,2.13420986310243,2.97461295184354,4.11065084723383,4.3386739184431,5.5521233316254,10.2301032660485,24.5201024234101,6.83656248105363,7.96772225579691,16.6363262731496,2.76844236540948,6.61375202358086,7.53424729775882,6.50331838993381
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lao PDR,LAO,25.0846414281315,7.81180794783469,10.6313446323333,15.4893529233525,10.4622667314208,7.16541759946634,6.54559439052785,4.66197269469704,7.62880887577521,0.14118767498035,5.98254521550086,7.56898856109973,4.25512677832094,6.3714271778294,4.12924306873775,1.27735427102986
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latvia,LVA,2.65425477796052,2.48704003555455,1.93887573855892,2.94264752948481,6.19238547197433,6.74845027893117,6.53619908765875,10.0929775849168,15.4023191064986,3.53410672858941,-1.08463595015159,4.37073559939221,2.25778924374594,-0.0294547782578977,0.620490636732377,0.174242243625214
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lebanon,LBN,..,..,..,..,..,..,..,..,..,1.19509671165545,3.98347941855833,4.97148571692381,6.58147447683684,4.82101956297391,1.85460421340917,-3.74914524799635
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lesotho,LSO,6.13197538722695,-9.61615353858472,33.812578338126,6.62916357146764,5.02342068616284,3.4378842305744,6.07271879734295,8.0124366904341,10.7156661309681,7.30585116551534,3.46152586635755,5.03663052101557,6.05143662139978,4.86511899496377,5.37028961008588,3.21844513655931
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liberia,LBR,..,..,14.1596470116325,10.3302881236824,7.82908704883234,10.8343588481414,7.3414460827856,11.3918966807103,17.489448642993,7.42764305914916,7.28992796890228,8.48816751849397,6.8317870341854,7.57730681741403,9.86111285574915,7.74869687621311
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Libya,LBY,-2.90000000000024,-8.81393752145546,-9.79764705882358,-2.19115191986643,-2.197567740559,2.65020576131658,1.45926876202724,6.25098782993554,10.3607288954998,2.45990025609954,2.79989500109265,15.5184815317562,6.05980392156861,2.60581802719518,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lithuania,LTU,0.981615478857527,1.36712030817826,0.281506610345511,-1.13430854990244,1.16410252104669,2.65848484065266,3.73912004060656,5.73717382799847,10.9258856241655,4.4530445651853,1.31921362055463,4.13027562645087,3.08998277055416,1.04747937065349,0.103758009433715,-0.884097405500613
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Luxembourg,LUX,3.15076707022592,2.66382110579103,2.07408613571644,2.04984030563515,2.22567916428892,2.48769665164086,2.66631494577072,2.31245861786128,3.40187963025566,0.368041997888919,2.27367911621542,3.4106834106834,2.66284165508017,1.73403963519166,0.628543985440705,0.4747431614378
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Macao SAR, China",MAC,-1.60571964369425,-1.98621859974801,-2.63900001311631,-1.56138436460143,0.982619406048985,4.39502358107008,5.14987472575977,5.57050791377566,8.60951935446145,1.16935136532,2.80976606568894,5.8044680014079,6.10831172643217,5.50678666273237,6.04527180562838,4.55920288123163
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,North Macedonia,MKD,6.60742291038535,5.19888525744053,2.31459794083216,0.855562122724249,-0.448650206552057,0.52551595071433,3.21362929606349,2.25175798305448,8.33189666968097,-0.739633963061138,1.50997522027615,3.90475422069738,3.31605566687646,2.78500056726115,-0.281705032928538,-0.299920475631447
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Madagascar,MDG,11.859684500028,7.91694484529585,16.4985255315846,-1.70400479616301,13.9558018033212,18.3638246468932,10.7656371554866,10.2879663187671,9.29650839381059,8.95421802392944,9.24732173644115,9.48254048582997,5.71384434191049,5.82642944451989,6.08040811088296,7.40419174202125
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malawi,MWI,29.5814884631684,22.7,14.7446346101603,9.57679786919214,11.4298060822124,15.4103446604296,13.9742943548388,7.9522099086403,8.7126018660904,8.42204427696655,7.41159092883827,7.62282262848515,21.271265001378,27.2833333333333,23.7920649469687,21.8673475542553
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malaysia,MYS,1.53474023697698,1.41678473206102,1.80787246281537,1.08967632577284,1.421271159374,2.97507092684453,3.6092356422439,2.02735317779565,5.44078221100772,0.583308405623704,1.62285235577031,3.17447092151309,1.66357102479204,2.10501231233614,3.14299050879107,2.10438980238344
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Maldives,MDV,-1.1747568117595,0.672577370062483,4.1786723990478,-1.26065113450349,-1.68541212459462,1.30027500930999,2.73842131602098,6.79477353930163,12.0414583505108,4.53017659132794,6.14988536750176,11.2734146055937,10.8846956585631,3.80563000919428,2.12000175718133,0.953206658777659
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mali,MLI,-0.677661659046742,5.18701191944063,5.03282275711195,-1.34672619047622,-3.09978128063954,6.3978829389788,1.54352596927583,1.41200201714577,9.17098813667678,2.46375188572298,1.10892690670188,2.95564395229391,5.32312847064058,-0.606736356351494,0.883814547137822,1.45069057605958
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malta,MLT,2.36959287531812,2.92949244324101,2.1884904806055,1.303837774426,2.79082848067755,3.00796652450315,2.77378006481472,1.24921923797625,4.25862171897076,2.08432746082342,1.51563513618533,2.96298528192878,2.37582057760382,1.18028436366548,0.310306472181729,1.1005482637893
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritania,MRT,3.25406745833358,4.7148963468961,3.89570525758491,5.15190150769576,10.3676233473073,12.1256487185541,6.24103328142821,7.25410841304886,7.34663541249786,2.2209203238178,6.28354087427708,5.68631959575963,4.90242727217991,4.12910173783393,3.53436856147326,3.23770308329082
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritius,MUS,4.19928825622807,5.38934426229507,6.41933372221149,3.92105357558194,4.71037060105888,4.93717004981784,8.91350105650142,8.82729272393297,9.7322831714688,2.51609128145116,2.93236301369863,6.52249254869339,3.85216033315978,3.54329573934837,3.21769191994683,1.28654970760235
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mexico,MEX,9.49156149435404,6.36773806235032,5.03072733151299,4.54690012118717,4.68840884843147,3.98805714597435,3.62946762439129,3.96684905458234,5.12498274575897,5.29735584228859,4.15672722680176,3.40737824605736,4.11150981070293,3.80639069747207,4.01861608078673,2.7206406496403
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Micronesia, Fed. Sts.",FSM,2.15851810619412,0.502497351294105,-0.111442426432966,0.126643348208918,2.27669698247305,4.25769978210942,4.6373700858563,3.30634278002699,8.42372566246186,6.39360257735202,3.31370963136216,5.08259403890365,5.01850353045626,1.75232737350739,0.650284891768603,-0.298115837381107
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Moldova,MDA,31.2993015817784,9.7646628575764,5.30124390261596,11.7460792058233,12.5242768428228,11.9591837222126,12.7777557830351,12.3671668414302,12.783047261882,-0.0627185967109684,7.4838508635085,7.68725103356185,4.54633427355305,4.59787897363127,5.08878554625884,9.67624033101861
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mongolia,MNG,11.5955387593327,6.27736020484007,0.917074687184283,5.12899499422414,8.24115449417618,12.7165674066053,5.0951666166316,9.63096309630965,27.9556650246306,7.61950593519408,10.0462065881652,8.41121495327101,14.3303348325837,10.4906567588242,12.2539808129759,5.72687224669603
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Montenegro,MNE,..,..,..,..,..,..,2.92451258123646,4.34712215656114,8.75872769588797,3.46672373207794,0.65494657014848,3.45014311248693,4.14524724981109,2.20589268141181,-0.71051405171022,1.54869158222488
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Morocco,MAR,1.89463456763465,0.619801875297958,2.79561966936937,1.16773367477591,1.49344403381773,0.982641660015965,3.28476166954809,2.04208512673349,3.71484311494066,0.971862998667619,0.99355740122642,0.906924909691796,1.28712240079215,1.88065466724083,0.442310053557078,1.55790711346266
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mozambique,MOZ,..,..,..,..,..,6.42755278070085,13.2450879071,8.4894867549745,14.5028053002268,3.78861330914626,12.4255421735156,11.1666056127874,2.60245456956622,4.26135250941965,2.55974875844296,3.55075967356746
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Myanmar,MMR,-0.109165514668512,21.1013053769229,57.0745112621703,36.5897175323924,4.53421374129695,9.36861814196702,19.9964873359215,35.0245970717698,26.7995371934022,1.47234311385647,7.71838195873614,5.02146014620726,1.46758322674678,5.64303883425513,4.95329918484382,9.45417189525996
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Namibia,NAM,..,..,..,7.13615311458628,4.13663213144747,2.28194607024306,4.96116689298916,6.54788141101717,9.09464307192811,9.45172651521703,4.87491987643953,5.00559518081198,6.72199777334885,5.60092502290408,5.35016966859592,3.39401538410559
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,0.300300300300307,-0.124750499001994,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nepal,NPL,2.47882020709133,2.6883037354563,3.02939948714895,5.70700931874738,2.84181131248977,6.83633265892876,6.92033580707588,2.26921924439076,9.9078300530648,11.0948237386987,9.32650410745393,9.22707546125953,9.45980980357129,9.04016311917647,8.36415469659556,7.86890895590905
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Netherlands,NLD,2.36052233801956,4.15584127195611,3.28753104712768,2.09199838997658,1.26364739183177,1.68813017869622,1.10150106517704,1.61385859802103,2.48650198289454,1.18977687021549,1.27530569556686,2.3410701775137,2.45554765291609,2.50689852657884,0.976035079699661,0.600248147278775
